"","Leg Place","Elapsed Time","Team Name","Team #","Racer Name","Gender","Category","Div Place"
"61",61,"2:25:27","Sound Source",174,"Frank Repanich / Nick Berard","Male / Male","Recreational Open",8
"62",62,"2:25:54","Where's My Free Car?",180,"Jan Wolfisberg / Isaac Day","Male / Male","Car-Free",2
"63",63,"2:26:24","Grub's Pain Parade",191,"steve bennett / John Richardson","Male / Male","Competitive Open",24
"64",63,"2:26:24","Fletcher's Friends",47,"ben vodopich / Marvin Sargent","Male / Male","Whatcom County Open",5
"65",65,"2:26:40","Sehome UPS Store-mers",85,"Sandi Mitchell / Doug Thomas","Female / Female","Recreational Mixed",2
"66",66,"2:26:56","12 Year Old Moustache",13,"Josh Turrell / Ian Ferguson","Male / Male","Recreational Open",9
"67",67,"2:27:24","Darwin's Bulldogs",272,"Predrag Vadjic / Andy Wallis","Male / Male","Masters",4
"68",68,"2:27:27","Where's Marv?",216,"James Wilson / Paul Darling","Male / Male","Recreational Open",10
"69",69,"2:27:53","The Real Housewives of Whatcom County",94,"Brandi Brady / Margaret Langford","Female / Female","Recreational Women",1
"70",70,"2:28:20","Bank of The Pacific",46,"Joel Willis / Glen Marsh","Male / Male","Competitive Open",25
"71",71,"2:28:31","Nomads",287,"Erin Ericson / Casey Schau","Female / Female","Competitive Open",26
"72",72,"2:28:48","Everett Firefighters",279,"Eric Coston / Sean Dickinson","Male / Male","Corporate",6
"73",73,"2:28:50","ch2m the Knack",2,"Chuck Nelson / Eric Nelson","Male / Male","Corporate",7
"74",74,"2:28:57","Type II Fun",256,"Ben Hughey / alex grant","Male / Male","Recreational Mixed",3
"75",75,"2:29:00","Surfrider",329,"nick barthel / Caleb Healy","Male / Male","Car-Free",3
"76",76,"2:29:03","Alpha Dogs",108,"Donald Thompson / Jeff Donaldson","Male / Male","Corporate",8
"77",77,"2:29:21","Emmanuel Endurance",328,"Tami Langstraat / Josh Schmitt","Female / Female","Recreational Open",11
"78",78,"2:29:29","Chooching Train",252,"Alex Lewis / Andrew Perkowski","Male / Male","Whatcom County Open",6
"79",79,"2:29:57","Kicked In The Nooksack",172,"Stacy Herron / DAVID PENROSE","Male / Male","Whatcom County Open",7
"80",80,"2:30:24","CorePhysio",215,"Nancy Clark / Wendy Colby","Female / Female","Whatcom County Women",2
"81",81,"2:30:34","Down & Dirty Girls",278,"Angie Shores / Kara Turner","Female / Female","Recreational Women",2
"82",82,"2:30:43","The Family Circus",226,"Ianthe Andress / Tim Andress","Female / Female","Family",4
"83",83,"2:31:12","Eclectica",65,"David Puckering / art thomas","Male / Male","Recreational Open",12
"84",84,"2:31:15","Racing for ovarian cancer cure.",301,"Jared Elting / Janice Elting","Male / Male","Competitive Open",27
"85",85,"2:31:17","The Bourm Identity",32,"Roger Bourm / Richard Secrist","Male / Male","Whatcom County Open",8
"86",86,"2:31:22","City Haul",250,"Larry Bateman / Mike Sowers","Male / Male","Competitive Open",28
"87",87,"2:31:28","Brooks Manufacturing Co.",23,"jason polverari / Eric Gorton","Male / Male","Competitive Open",29
"88",88,"2:31:38","Flotsam",89,"Dylan Smith / Tristan Smith","Male / Male","Recreational Open",13
"89",89,"2:31:45","Moreno Dental",80,"Heath Sowers / Auden Schilder","Male / Male","Whatcom County Open",9
"90",90,"2:32:11","man. are we gettin' old",105,"Terri Plake / Gary Smith","Female / Female","Competitive Open",30
"91",91,"2:32:43","EMTG",236,"Dustin Hill / Josh Holthenrichs","Male / Male","Corporate",9
"92",91,"2:32:43","Barely Heating '16",343,"Gabe Weight / Briley Funk","Male / Male","High School",1
"93",93,"2:33:14","Tumwater Shadies",123,"Adam Stocks / Mary Rabourn","Male / Male","Recreational Open",14
"94",94,"2:33:15","The Fighting Snails of Snowline 1",95,"Randy Winjum / David French","Male / Male","Recreational Open",15
"95",95,"2:33:17","Cascade Designs",64,"Matt Toman / Paul Smith","Male / Male","Corporate",10
"96",96,"2:33:48","Mema's Road Trip",146,"Tom Elenbaas / Andy Buckman","Male / Male","Recreational Open",16
"97",97,"2:34:09","Kids on [Lactic] Acid",204,"William Jessen / Chuck Couvrette","Male / Male","Competitive Open",31
"98",98,"2:34:10","Shell Thunder",62,"Geno Stemme / cathy nichols","Male / Male","Corporate",11
"99",98,"2:34:10","Birch Bay Dermatology",25,"SONNY HUNTER / Antonio Swanaset","Male / Male","Recreational Open",17
"100",100,"2:34:17","Whatcom Seven Firefighters",176,"Justin Iverson / Josh Martin","Male / Male","Corporate",12
"101",101,"2:34:18","We'll Choose A Name Later",210,"Martin Watterson / Jim Webster","Male / Male","Recreational Open",18
"102",102,"2:34:28","Humana robur",261,"Matt Ozgercin / Ryan Rickerts","Male / Male","Car-Free",4
"103",103,"2:34:31","Peoples Bank Team 2",149,"Kevin Tepker / Sean Samuelson","Male / Male","Recreational Open",19
"104",104,"2:34:36","Saw Kaw",144,"Mike Knape / jim knape","Male / Male","Recreational Open",20
"105",105,"2:34:52","Fear No Sag",142,"Matthew Wright / Josh Garner","Male / Male","Recreational Mixed",4
"106",106,"2:34:55","Diablo Discharge",291,"Maxwell Thomas / Kent Yoder","Male / Male","Recreational Open",21
"107",107,"2:35:00","Favinger Plumbing",91,"Martin Whittle / Kevin Brett","Male / Male","Competitive Open",32
"108",108,"2:35:06","Math Debaters",198,"Blanche Bybee / Patricia Cosgrove","Female / Female","Recreational Mixed",5
"109",109,"2:35:08","Shire Folk",289,"Kevin Springer / Kyle Ryan","Male / Male","Recreational Open",22
"110",110,"2:35:18","Bellingham Cycle Works",109,"Sam Cook / Steven Hemphill","Male / Male","Recreational Open",23
"111",111,"2:35:21","Higher Plane Cabinets",49,"Kurt Swanson / Mark Lackey","Male / Male","Competitive Open",33
"112",112,"2:35:47","Jack's Bicycle Center",18,"Chris Ohana / Raina Clark","Female / Female","Competitive Women",4
"113",113,"2:36:23","Cirque du Sore Legs",197,"Jo Kummerle / Mark Dudzinski","Female / Female","Recreational Mixed",6
"114",114,"2:36:26","Last Of The Brohicans",239,"Dustin Wilder / Will Lee","Male / Male","Recreational Open",24
"115",115,"2:36:28","Lucid Consulting",223,"Ray Dailey / kirc hale","Male / Male","Competitive Open",34
"116",116,"2:36:32","Local, Organic, Farm-Fresh, Free-Range Chicks",116,"Stacey Estenson / Dawn Gillman","Female / Female","Competitive Women",5
"117",117,"2:36:43","RuBBer BaBy BuGGy BumPers!",342,"John Buckley / Jordan Emery","Male / Male","Whatcom County Open",10
"118",118,"2:36:45","Floundering Salmon",316,"William Bell / Raphael Bernier","Male / Male","Competitive Open",35
"119",119,"2:37:00","Ping Pong Club",67,"Duncan Robb / Adam Resnick","Male / Male","Whatcom County Open",11
"120",120,"2:37:09","Team Janicki Corporate",120,"Tom Doughty / Andy Osborn","Male / Male","Corporate",13
"121",121,"2:37:11","BWC2015",36,"Mark Thomas / Robin Chapin","Male / Male","Masters",5
"122",122,"2:37:14","Kevin LaFleur Memorial Team",288,"Tim Terpstra / Carmen Terpstra","Male / Male","Competitive Open",36
"123",123,"2:37:24","Fairhaven Runners",350,"Brian Bates / Peter Dykes","Male / Male","Whatcom County Open",12
"124",124,"2:38:00","Hot Apple Pirates",77,"kari falk / Bryan Copeland","Female / Female","Corporate",14
"125",125,"2:38:10","Pioneer Post Frame, Inc.",325,"Daniel Benner / Joel Heil","Male / Male","Recreational Mixed",7
"126",126,"2:38:18","Mt. Baker Ski Area",336,"Pete Allred / John Reid","Male / Male","Competitive Open",37
"127",126,"2:38:18","Watts The Hurry",284,"Will Odell / Jason Zyskowski","Male / Male","Recreational Open",25
"128",128,"2:38:21","Ludicrous Speed",35,"perry maynard / Nathan Sloat","Male / Male","Recreational Open",26
"129",129,"2:38:26","Straight West Coastin'",128,"Brian Cooper / Joshua Batham","Male / Male","Recreational Open",27
"130",130,"2:38:29","Crazy Canucks",100,"Peter Prediger / Mark Schweinbenz","Male / Male","Recreational Open",28
"131",131,"2:38:35","Undead Alpacas",145,"Mike Sarniak / Jessica Engel","Male / Male","Recreational Mixed",8
"132",132,"2:38:44","Who's the Boss?!",68,"Benjamin Greif / Seth Caudill","Male / Male","Recreational Open",29
"133",133,"2:38:55","Safety Third",169,"brett bauer / Elena Bauer","Male / Male","Recreational Mixed",9
"134",134,"2:39:04","Geisteswissenschaft",275,"Greg McBride / Ramiro Espinoza","Male / Male","Recreational Open",30
"135",135,"2:39:07","beautiful disaster",292,"Gavin Browder / Trevor Browder","Male / Male","Competitive Mixed",3
"136",136,"2:39:20","Half and Half",137,"Alex Ustyugov / Andrei Makovetski","Male / Male","Competitive Open",38
"137",137,"2:39:30","Mostly Old Friends",326,"Clare Fogelsong / Christopher Moench","Male / Male","Car-Free",5
"138",138,"2:39:36","Nordic Death",87,"Phil Thompson / Louis Thompson","Male / Male","Recreational Open",31
"139",139,"2:39:52","The Outsiders",327,"Alex Hoyt / Jake Bottari","Female / Female","Recreational Open",32
"140",140,"2:39:57","The Locust Rundgrave Band Ski toSea Race Team",193,"Rachel Liberty / Dustin Fairbrook","Female / Female","Competitive Open",39
"141",141,"2:40:05","Calvary Chapel NW",58,"Chad Butenschoen / JJ Johnson","Male / Male","Recreational Open",33
"142",142,"2:40:12","Banana Hammocks",110,"Joe Angevine / Tim Angevine","Male / Male","Competitive Open",40
"143",143,"2:40:26","Team Jake",339,"Ben Phillips / Colin Aanes","Male / Male","Recreational Open",34
"144",144,"2:40:30","Iron Maidens",308,"Corrie Hodge / Karen O'Keefe","Female / Female","Recreational Women",3
"145",145,"2:41:12","Checkmate Pawn Loaners",282,"Tim Aams / Zachary Adams","Male / Male","Recreational Open",35
"146",146,"2:41:21","Praying For A Miracle",50,"Darin MacGillivray / Sean Murphy","Male / Male","Recreational Open",36
"147",147,"2:41:31","Slope Pokes",221,"Benjamin Racine / Kelly Sonerholm","Male / Male","Recreational Open",37
"148",148,"2:42:15","Skit Macka",45,"Hans Eriksson / Kevin Harber","Male / Male","Recreational Open",38
"149",148,"2:42:15","Mills Electric Shockers",163,"barney Smith / Derek Isenhart","Male / Male","Corporate",15
"150",150,"2:42:17","Orcas Up Your Nooksack",141,"Tony Blankers / Kit Vonnegut","Male / Male","Recreational Open",39
"151",151,"2:42:34","The Pyroclastic Flow",299,"Reggie Peltier / Bjorn Ostenson","Male / Male","Recreational Mixed",10
"152",152,"2:42:53","First Congregational Calorie Burners",178,"BURTON VANDERBILT / Robert Stapp","Male / Male","Recreational Open",40
"153",153,"2:43:06","Mt Baker Optometric Society",69,"Joseph Bonn / Andy Barber","Male / Male","Recreational Open",41
"154",154,"2:43:12","nightmare sandwich",306,"Pam Sankey / Eric Sankey","Female / Female","Whatcom County Open",13
"155",155,"2:43:35","Wander Brewing",135,"Lindsey Dodge / Melissa Morin","Female / Female","Whatcom County Women",3
"156",156,"2:43:42","Nooksack Tea Party",48,"Michael Fredlund / Kara Gonzalez","Male / Male","Recreational Open",42
"157",157,"2:43:55","Rumble City, CA",182,"Evan Kozanitas / Nuno Gonsalves","Male / Male","Recreational Open",43
"158",158,"2:44:01","Oceans North",315,"Kristin Westdal / Chris Debicki","Female / Female","Recreational Open",44
"159",159,"2:44:07","The Full Goblins",340,"Jeff Judkins / Alexander Brush","Male / Male","Recreational Open",45
"160",160,"2:44:11","Ski-to-Seamen",170,"Ian Cairns / Michelle Cairns","Male / Male","Recreational Open",46
"161",161,"2:44:13","Tenderness Junction",262,"Joseph MacEachern / Jensen Boehm","Male / Male","Recreational Open",47
"162",162,"2:44:14","Wow, they're just not getting better.",101,"Ryan Aarstol / Kyle Ringo","Male / Male","Recreational Open",48
"163",163,"2:44:18","W.D.F.A.",177,"Daniel Mallahan / Sean Waite","Male / Male","Recreational Open",49
"164",164,"2:44:40","Tagalongs",55,"Deb Ramirez / Andy Kyllo","Female / Female","Recreational Open",50
"165",165,"2:44:59","BTRC Trail Babes",151,"Michael Seiser / John All","Male / Male","Competitive Open",41
"166",166,"2:45:10","Mooseknuckle",281,"Kevin Rockey / Mike Greiner","Male / Male","Recreational Open",51
"167",167,"2:45:12","Nacho Average Team",313,"Kris Stemmler / Sam Lowe","Male / Male","Recreational Open",52
"168",168,"2:45:25","MP Soul Crushers",304,"Alex Ramirez / Nathan Palin","Male / Male","Recreational Open",53
"169",169,"2:45:38","Mighty Morphin Power Racers",138,"Caldwell Clark / Laura Jackson","Male / Male","Recreational Open",54
"170",170,"2:46:10","Made in the Methow - Mazama Store",263,"Daniel Rodriguez / Rowan Post","Male / Male","High School",2
"171",171,"2:46:12","Amatuer Hour",346,"Chris Tallon / Rob Tallon","Male / Male","Recreational Open",55
"172",172,"2:46:13","Mr. Cauchy and Crew",66,"Jamis Bruening / Mariah Colton","Male / Male","Recreational Mixed",11
"173",173,"2:46:16","Timber Tamers",70,"Jeremy Westra / John Moon","Male / Male","Recreational Open",56
"174",174,"2:46:20","Venus Envy",161,"Barbara Alten / Rosemary Seifried","Female / Female","Recreational Women",4
"175",175,"2:46:23","Wreckers",238,"Austen Penfield / Timothy Ketteridge","Male / Male","Whatcom County Open",14
"176",176,"2:46:29","All Outa Steam",233,"Paul Aegerter / Michael Sperandeo","Male / Male","Corporate",16
"177",177,"2:46:39","S*L*U*G*G*U*L*Z",276,"Simon ""Little Mouse"" Graves / Matt Mueller","Male / Male","Car-Free",6
"178",178,"2:47:00","The Wetboyz of Aslan Brew",82,"Dylan Drenched / Wett White","Male / Male","Car-Free",7
"179",179,"2:47:13","Merica",330,"Gus Hodge / Hunter Hodge","Male / Male","Recreational Open",57
"180",180,"2:47:17","The Barelies",290,"Bruce Carpenter / Andrew Herndon","Male / Male","Recreational Open",58
"181",181,"2:47:22","WRA aka will row for ale",98,"David Baker / Damian Moss","Male / Male","Veterans",5
"182",182,"2:47:25","Badges? We don't need no stinkin' badges!",255,"Jean Nichols / Bowen Anderson","Female / Female","Recreational Open",59
"183",183,"2:47:57","MDS Men",302,"Daniel Grimm / Caleb MacIlvaine","Male / Male","Recreational Open",60
"184",183,"2:47:57","Everybodys gym",167,"Preston Paulson / Joseph Kelly","Male / Male","Whatcom County Mixed",4
"185",185,"2:48:23","Old Stags and Young Bucks",9,"Luca Bellisomo / Carlo Bellisomo","Male / Male","Recreational Open",61
"186",186,"2:48:30","ERM Community Heroes",83,"Matthew Horine / Garrett Turner","Male / Male","Recreational Mixed",12
"187",187,"2:48:32","Burninating The Snowpack",222,"Casey Sharrow / Marc Sharrow","Male / Male","Recreational Open",62
"188",188,"2:48:37","Team Mountain Goat",253,"Gabe Mayland / Alex Rey","Male / Male","Recreational Open",63
"189",189,"2:48:46","PRiME Massage and Sports Medicine",293,"Judy Pratt / Vanessa Holzmann","Female / Female","Whatcom County Women",4
"190",190,"2:49:01","WWS's Screaming Sheagles",229,"maria debari / Allison Barrett","Female / Female","Recreational Women",5
"191",191,"2:49:06","Z*L*U*G*G*U*L*S",277,"Jessica Van Dusen / purple bear","Female / Female","Car-Free",8
"192",192,"2:49:58","Must Finish Alive",165,"Heather Good / Carolyn Wise","Female / Female","Competitive Mixed",4
"193",193,"2:50:13","Turn n Burn",194,"Molly Hopper / kyle mckillop","Female / Female","Whatcom County Mixed",5
"194",194,"2:50:15","Where's Bob",324,"David Gauthier / Marissa Schneider","Male / Male","Family",5
"195",195,"2:50:17","Team Zissou",103,"Liz Cooney / Andrew Monks","Female / Female","Whatcom County Mixed",6
"196",196,"2:50:22","Bitches from Hell",203,"Kim Weil / Jan Ince","Female / Female","Recreational Women",6
"197",197,"2:50:26","We Wine A Lot",43,"Marla Eckley / Thomas Eckley","Female / Female","Recreational Open",64
"198",198,"2:50:33","Oli's Angels",218,"Katherine Bachenberg / Diana Pollock","Female / Female","Recreational Mixed",13
"199",199,"2:50:38","Turn Down for Whatcom",111,"Christopher Lenci / Miguel Lopez","Male / Male","Recreational Mixed",14
"200",200,"2:50:55","Burning Bunions",54,"John Ginn / Joshua Stevenson","Male / Male","Recreational Open",65
"201",201,"2:50:58","Jedi Ponies",188,"Natasha Lexin / Kevin Biggs","Female / Female","Car-Free",9
"202",202,"2:51:00","Government Shutdown",202,"Lucas Silvis / jim chu","Male / Male","Recreational Open",66
"203",203,"2:51:30","Zombie Puffins",27,"Jess Lampe / David Escobar Torales","Male / Male","Competitive Mixed",5
"204",204,"2:51:36","Zoope-a-Zoope Troupe",168,"Emma Ritchie / R. Evan Ritchie","Female / Female","Recreational Mixed",15
"205",205,"2:51:54","Family Bonding",78,"Tucker Seitz / Jessica Seitz","Male / Male","Family",6
"206",206,"2:52:14","Six Lawyers and Two Useful People",139,"Danny Kelly-Stallings / Chris Walstad","Male / Male","Recreational Mixed",16
"207",207,"2:52:29","This One's For Nettie",157,"Karen-Margrethe Bruun / Amir Freund","Female / Female","Recreational Mixed",17
"208",208,"2:52:34","BartBattle",305,"Chuck Bartlett / Matt Bartlett","Male / Male","Family",7
"209",209,"2:52:39","Howard's Heroes",61,"Benjamin Peters / Clint Bailey","Male / Male","Recreational Open",67
"210",210,"2:52:57","Gumby's Revenge (SFH)",334,"Benjamin Davis / Seth Curtis","Male / Male","Recreational Open",68
"211",211,"2:53:02","Ski to Sea Sissies",201,"Sarah Klinedinst / Jeanie Pflueger","Female / Female","Competitive Women",6
"212",212,"2:53:07","FeLions",274,"Suzanne Wittman / Lisa Beck","Female / Female","Whatcom County Women",5
"213",213,"2:53:08","Team Janicki Infusers",217,"Caitlin Owsley / Alma Herrera-Sanchez","Female / Female","Recreational Open",69
"214",214,"2:53:09","BrewBalls",162,"Aaron Rietman / michael degooyer","Male / Male","Recreational Open",70
"215",215,"2:53:16","MasterBakers",92,"Peter Krautwald / Meg Wear","Male / Male","Recreational Open",71
"216",216,"2:53:21","Upski",265,"Katie Deets / Shelby Burgess","Female / Female","Recreational Open",72
"217",217,"2:53:25","Too Many Variables!",39,"Chuck Schelle / susan auld","Male / Male","Recreational Open",73
"218",218,"2:53:26","Spark Museum | Whatcom Women Scientists",200,"Kelli Cole-Vadjic / Kali Tupper","Female / Female","Whatcom County Women",6
"219",219,"2:53:27","Big Al's Sausage Brigade",158,"Michael Kipp / Alex Huth","Male / Male","Recreational Open",74
"220",220,"2:53:38","Mike's Minions",118,"Danna Bowers / Gregory Coll","Female / Female","Family",8
"221",221,"2:53:49","Dirty Hamster Love",53,"William Currie / Sarah Currie","Male / Male","Recreational Mixed",18
"222",222,"2:54:43","Pacific Tree Octopi",140,"Trevor Maczuga / Luis Flores","Male / Male","Recreational Mixed",19
"223",223,"2:54:45","SpandeXXXXXXX",16,"Kara Lagerloef / Ashley Wilson","Female / Female","Competitive Mixed",6
"224",224,"2:54:50","Those guys over there",341,"amelia bedelia / Matthew Keiper","Female / Female","Competitive Open",42
"225",225,"2:54:56","Insidious Bearcats",317,"Kenny Parker / Dominic Ghirardini","Male / Male","Recreational Open",75
"226",226,"2:54:57","Love it",237,"Lucas Bentz / Casey Brocato","Male / Male","Recreational Open",76
"227",227,"2:54:58","M.A.B.",159,"Steven Fountain / Jim Le","Male / Male","Competitive Open",43
"228",228,"2:55:10","Metcalf Hodges CPAs",34,"Cathie Cobean / George Cobean","Female / Female","Recreational Mixed",20
"229",229,"2:55:17","Kulshan Brewing Company",166,"Gunnar Sterlington / Kevin Zelenak","Male / Male","Recreational Mixed",21
"230",229,"2:55:17","Lie Down in the Grass",59,"Deanna Kaech / Randy Kaech","Female / Female","Competitive Open",44
"231",231,"2:55:19","Grateful Deaf",72,"Saralinka Rejholec / Jamie Lafady","Female / Female","Recreational Mixed",22
"232",232,"2:55:24","Wild Whiskey Whippersnappers",264,"Charles Rutherford / Whitney Janicki","Male / Male","Recreational Open",77
"233",233,"2:55:25","Josh's Hammer",104,"Adam Winquist / Blake Johnsen","Male / Male","Recreational Mixed",23
"234",234,"2:55:41","Surviving the Elements",311,"Brian Westra / travis klyn","Male / Male","Competitive Open",45
"235",235,"2:56:13","Bottom of the Barrel",119,"Zach Sayler / TJ Lee","Male / Male","Corporate",17
"236",236,"2:56:17","Team Awesome",338,"Joseph Rideout / TYLER SANT","Male / Male","Competitive Open",46
"237",237,"2:56:33","Landau Associates I",17,"Steve Shaw / Al Barton","Male / Male","Recreational Open",78
"238",238,"2:56:34","my safe word will be WHiskey",15,"Douglas Kern / Laura Ribbing","Male / Male","Recreational Open",79
"239",238,"2:56:34","Peak of the Week",213,"Rich Kiker / david kiker","Male / Male","Recreational Open",79
"240",240,"2:56:46","Until Ski to Sea Do Us Part",1,"David Haggith / Tina Haggith","Male / Male","Recreational Mixed",24
"241",241,"2:57:17","Post Office Bay Brigade",7,"John Allen / Seth Burwash","Male / Male","Recreational Open",81
"242",242,"2:57:19","Exxel Pacific Too",12,"Justin Gotcher / Michelle Deng","Male / Male","Corporate",18
